,date,zone_id,aoi_num,aoi_type,aoi_area,pai_num_shift_3,pai_num_shift_4,pai_num_shift_5,pai_num_shift_6,pai_num_shift_7,shou_num_shift_3,shou_num_shift_4,shou_num_shift_5,shou_num_shift_6,shou_num_shift_7,month,day,weekofyear,weekday,dayofyear,quarter,is_weekend,is_month_start,is_month_end,is_quarter_start,is_quarter_end,daily_delim_1,daily_delim_2,daily_delim_3,daily_delim_4,daily_delim_5,daily_delim_6,pai_num_groupby_weekday_max,pai_num_groupby_weekday_min,pai_num_groupby_weekday_median,pai_num_groupby_weekday_std,pai_num_groupby_weekday_sum,pai_num_groupby_month_max,pai_num_groupby_month_min,pai_num_groupby_month_median,pai_num_groupby_month_std,pai_num_groupby_month_sum,shou_num_groupby_weekday_max,shou_num_groupby_weekday_min,shou_num_groupby_weekday_median,shou_num_groupby_weekday_std,shou_num_groupby_weekday_sum,shou_num_groupby_month_max,shou_num_groupby_month_min,shou_num_groupby_month_median,shou_num_groupby_month_std,shou_num_groupby_month_sum,festival,is_sale,target
743,2020-05-15,5,10,3,58803.83569200001,395.0,449.0,201.0,505.0,457.0,385.0,431.0,134.0,325.0,372.0,5,15,20,4,136,2,0,0,0,0,0,-9.444237446315468e-12,1.0,-1.8888474892630936e-11,1.0,7.711181177873009e-13,1.0,584.0,151.0,457.0,113.24258188923977,7514.0,505.0,127.0,405.0,125.3205838020626,9563.0,529.0,83.0,378.0,114.0123225295464,6356.0,452.0,88.0,360.5,126.78369716705275,8289.0,0,0,417.0
744,2020-05-16,5,10,3,58803.83569200001,434.0,395.0,449.0,201.0,505.0,367.0,385.0,431.0,134.0,325.0,5,16,20,5,137,2,1,0,0,0,0,-5.145698824326691e-12,1.0,-1.0291397648653382e-11,1.0,-2.998901170134693e-11,1.0,505.0,127.0,295.0,97.25029242713171,5078.0,505.0,127.0,405.0,125.3205838020626,9563.0,325.0,91.0,172.0,55.94794911684094,2942.0,452.0,88.0,360.5,126.78369716705275,8289.0,0,0,273.0
745,2020-05-17,5,10,3,58803.83569200001,398.0,434.0,395.0,449.0,201.0,350.0,367.0,385.0,431.0,134.0,5,17,20,6,138,2,1,0,0,0,0,-8.471602023379142e-13,1.0,-1.6943204046758285e-12,1.0,-2.541480607013743e-12,1.0,457.0,122.0,182.0,82.83398539127806,3680.0,505.0,127.0,405.0,125.3205838020626,9563.0,406.0,73.0,113.5,80.11519484120628,2640.0,452.0,88.0,360.5,126.78369716705275,8289.0,0,0,159.0
746,2020-05-18,5,10,3,58803.83569200001,417.0,398.0,434.0,395.0,449.0,378.0,350.0,367.0,385.0,431.0,5,18,21,0,139,2,0,0,0,0,0,-1.110053680871599e-11,1.0,-2.220107361743198e-11,1.0,-3.330161042614797e-11,1.0,638.0,162.0,442.0,118.39304700972484,7786.0,505.0,127.0,405.0,125.3205838020626,9563.0,535.0,108.0,408.0,109.25088637095585,7033.0,452.0,88.0,360.5,126.78369716705275,8289.0,0,0,400.0
747,2020-05-19,5,10,3,58803.83569200001,273.0,417.0,398.0,434.0,395.0,176.0,378.0,350.0,367.0,385.0,5,19,21,1,140,2,0,0,0,0,0,-6.801998186727213e-12,1.0,-1.3603996373454425e-11,1.0,-5.854079331814786e-12,1.0,502.0,146.0,414.0,74.08145708432727,6966.0,505.0,127.0,405.0,125.3205838020626,9563.0,574.0,162.0,406.0,86.58084207567441,7133.0,452.0,88.0,360.5,126.78369716705275,8289.0,0,0,414.0
748,2020-05-20,5,10,3,58803.83569200001,159.0,273.0,417.0,398.0,434.0,102.0,176.0,378.0,350.0,367.0,5,20,21,2,141,2,0,0,0,0,0,-2.503459564738436e-12,1.0,-5.006919129476872e-12,1.0,-3.6614209150949014e-11,1.0,571.0,424.0,459.0,37.54056629363839,8024.0,505.0,127.0,405.0,125.3205838020626,9563.0,678.0,307.0,408.0,73.69693856820146,7170.0,452.0,88.0,360.5,126.78369716705275,8289.0,0,0,441.0
749,2020-05-21,5,10,3,58803.83569200001,400.0,159.0,273.0,417.0,398.0,396.0,102.0,176.0,378.0,350.0,5,21,21,3,142,2,0,0,0,0,0,1.7950790572503406e-12,1.0,3.590158114500681e-12,1.0,-9.16667805661583e-12,1.0,556.0,188.0,462.0,77.99179266553239,7591.0,505.0,127.0,405.0,125.3205838020626,9563.0,633.0,116.0,379.0,94.51687387110718,6576.0,452.0,88.0,360.5,126.78369716705275,8289.0,0,0,417.0
750,2020-05-22,5,10,3,58803.83569200001,414.0,400.0,159.0,273.0,417.0,399.0,396.0,102.0,176.0,378.0,5,22,21,4,143,2,0,0,0,0,0,-8.458297549127735e-12,1.0,-1.691659509825547e-11,1.0,-3.992680787575006e-11,1.0,584.0,151.0,457.0,113.24258188923977,7514.0,505.0,127.0,405.0,125.3205838020626,9563.0,529.0,83.0,378.0,114.0123225295464,6356.0,452.0,88.0,360.5,126.78369716705275,8289.0,0,0,432.0
751,2020-05-23,5,10,3,58803.83569200001,441.0,414.0,400.0,159.0,273.0,307.0,399.0,396.0,102.0,176.0,5,23,21,5,144,2,1,0,0,0,0,-4.159758927138958e-12,1.0,-8.319517854277916e-12,1.0,-1.2479276781416873e-11,1.0,505.0,127.0,295.0,97.25029242713171,5078.0,505.0,127.0,405.0,125.3205838020626,9563.0,325.0,91.0,172.0,55.94794911684094,2942.0,452.0,88.0,360.5,126.78369716705275,8289.0,0,0,282.0
752,2020-05-24,5,10,3,58803.83569200001,417.0,441.0,414.0,400.0,159.0,360.0,307.0,399.0,396.0,102.0,5,24,21,6,145,2,1,0,0,0,0,1.387796948498187e-13,1.0,2.775593896996374e-13,1.0,1.4968254312916307e-11,1.0,457.0,122.0,182.0,82.83398539127806,3680.0,505.0,127.0,405.0,125.3205838020626,9563.0,406.0,73.0,113.5,80.11519484120628,2640.0,452.0,88.0,360.5,126.78369716705275,8289.0,0,0,184.0
753,2020-05-25,5,10,3,58803.83569200001,432.0,417.0,441.0,414.0,400.0,428.0,360.0,307.0,399.0,396.0,5,25,22,0,146,2,0,0,0,0,0,-1.0114596911528257e-11,1.0,-2.0229193823056513e-11,1.0,-1.5791875506217918e-11,1.0,638.0,162.0,442.0,118.39304700972484,7786.0,505.0,127.0,405.0,125.3205838020626,9563.0,535.0,108.0,408.0,109.25088637095585,7033.0,452.0,88.0,360.5,126.78369716705275,8289.0,0,0,407.0
754,2020-05-26,5,10,3,58803.83569200001,282.0,432.0,417.0,441.0,414.0,180.0,428.0,360.0,307.0,399.0,5,26,22,1,147,2,0,0,0,0,0,-5.81605828953948e-12,1.0,-1.163211657907896e-11,1.0,1.1655655588115264e-11,1.0,502.0,146.0,414.0,74.08145708432727,6966.0,505.0,127.0,405.0,125.3205838020626,9563.0,574.0,162.0,406.0,86.58084207567441,7133.0,452.0,88.0,360.5,126.78369716705275,8289.0,0,0,403.0
755,2020-05-27,5,10,3,58803.83569200001,184.0,282.0,432.0,417.0,441.0,156.0,180.0,428.0,360.0,307.0,5,27,22,2,148,2,0,0,0,0,0,-1.5175196675507032e-12,1.0,-3.0350393351014064e-12,1.0,-1.910447423101896e-11,1.0,571.0,424.0,459.0,37.54056629363839,8024.0,505.0,127.0,405.0,125.3205838020626,9563.0,678.0,307.0,408.0,73.69693856820146,7170.0,452.0,88.0,360.5,126.78369716705275,8289.0,0,0,452.0
756,2020-05-28,5,10,3,58803.83569200001,407.0,184.0,282.0,432.0,417.0,379.0,156.0,180.0,428.0,360.0,5,28,22,3,149,2,0,0,0,0,0,-1.1770896273928778e-11,1.0,-2.3541792547857556e-11,1.0,8.34305686331422e-12,1.0,556.0,188.0,462.0,77.99179266553239,7591.0,505.0,127.0,405.0,125.3205838020626,9563.0,633.0,116.0,379.0,94.51687387110718,6576.0,452.0,88.0,360.5,126.78369716705275,8289.0,0,0,417.0
757,2020-05-29,5,10,3,58803.83569200001,403.0,407.0,184.0,282.0,432.0,433.0,379.0,156.0,180.0,428.0,5,29,22,4,150,2,0,0,0,0,0,-7.472357651940002e-12,1.0,-1.4944715303880004e-11,1.0,-2.2417072955820004e-11,1.0,584.0,151.0,457.0,113.24258188923977,7514.0,505.0,127.0,405.0,125.3205838020626,9563.0,529.0,83.0,378.0,114.0123225295464,6356.0,452.0,88.0,360.5,126.78369716705275,8289.0,0,0,423.0
758,2020-05-30,5,10,3,58803.83569200001,452.0,403.0,407.0,184.0,282.0,452.0,433.0,379.0,156.0,180.0,5,30,22,5,151,2,1,0,0,0,0,-3.173819029951225e-12,1.0,-6.34763805990245e-12,1.0,5.030458138513177e-12,1.0,505.0,127.0,295.0,97.25029242713171,5078.0,505.0,127.0,405.0,125.3205838020626,9563.0,325.0,91.0,172.0,55.94794911684094,2942.0,452.0,88.0,360.5,126.78369716705275,8289.0,0,0,269.0
759,2020-05-31,5,10,3,58803.83569200001,417.0,452.0,403.0,407.0,184.0,361.0,452.0,433.0,379.0,156.0,5,31,22,6,152,2,1,0,1,0,0,1.1247195920375516e-12,1.0,2.249439184075103e-12,1.0,-2.5729671680621048e-11,1.0,457.0,122.0,182.0,82.83398539127806,3680.0,505.0,127.0,405.0,125.3205838020626,9563.0,406.0,73.0,113.5,80.11519484120628,2640.0,452.0,88.0,360.5,126.78369716705275,8289.0,0,0,134.0
760,2020-06-01,5,10,3,58803.83569200001,423.0,417.0,452.0,403.0,407.0,359.0,361.0,452.0,433.0,379.0,6,1,23,0,153,2,0,1,0,0,0,-9.128657014340524e-12,1.0,-1.8257314028681047e-11,1.0,1.7178594137121332e-12,1.0,638.0,162.0,442.0,118.39304700972484,7786.0,530.0,148.0,423.0,114.02426762615823,10264.0,535.0,108.0,408.0,109.25088637095585,7033.0,678.0,83.0,379.0,146.7335238564099,9415.0,0,0,370.0
761,2020-06-02,5,10,3,58803.83569200001,269.0,423.0,417.0,452.0,403.0,155.0,359.0,361.0,452.0,433.0,6,2,23,1,154,2,0,0,0,0,0,-4.830118392351747e-12,1.0,-9.660236784703493e-12,1.0,-2.904227040542209e-11,1.0,502.0,146.0,414.0,74.08145708432727,6966.0,530.0,148.0,423.0,114.02426762615823,10264.0,574.0,162.0,406.0,86.58084207567441,7133.0,678.0,83.0,379.0,146.7335238564099,9415.0,0,0,423.0
762,2020-06-03,5,10,3,58803.83569200001,134.0,269.0,423.0,417.0,452.0,73.0,155.0,359.0,361.0,452.0,6,3,23,2,155,2,0,0,0,0,0,-5.315797703629702e-13,1.0,-1.0631595407259404e-12,1.0,-1.5947393110889106e-12,1.0,571.0,424.0,459.0,37.54056629363839,8024.0,530.0,148.0,423.0,114.02426762615823,10264.0,678.0,307.0,408.0,73.69693856820146,7170.0,678.0,83.0,379.0,146.7335238564099,9415.0,0,0,508.0
763,2020-06-04,5,10,3,58803.83569200001,370.0,134.0,269.0,423.0,417.0,449.0,73.0,155.0,359.0,361.0,6,4,23,3,156,2,0,0,0,0,0,-1.0784956376741045e-11,1.0,-2.156991275348209e-11,1.0,-3.235486913022314e-11,1.0,556.0,188.0,462.0,77.99179266553239,7591.0,530.0,148.0,423.0,114.02426762615823,10264.0,633.0,116.0,379.0,94.51687387110718,6576.0,678.0,83.0,379.0,146.7335238564099,9415.0,0,0,510.0
764,2020-06-05,5,10,3,58803.83569200001,423.0,370.0,134.0,269.0,423.0,419.0,449.0,73.0,155.0,359.0,6,5,23,4,157,2,0,0,0,0,0,-6.486417754752269e-12,1.0,-1.2972835509504538e-11,1.0,-4.907338035889954e-12,1.0,584.0,151.0,457.0,113.24258188923977,7514.0,530.0,148.0,423.0,114.02426762615823,10264.0,529.0,83.0,378.0,114.0123225295464,6356.0,678.0,83.0,379.0,146.7335238564099,9415.0,0,0,448.0
765,2020-06-06,5,10,3,58803.83569200001,508.0,423.0,370.0,134.0,269.0,418.0,419.0,449.0,73.0,155.0,6,6,23,5,158,2,1,0,0,0,0,-2.187879132763492e-12,1.0,-4.375758265526984e-12,1.0,-3.566746785502418e-11,1.0,505.0,127.0,295.0,97.25029242713171,5078.0,530.0,148.0,423.0,114.02426762615823,10264.0,325.0,91.0,172.0,55.94794911684094,2942.0,678.0,83.0,379.0,146.7335238564099,9415.0,0,0,350.0
766,2020-06-07,5,10,3,58803.83569200001,510.0,508.0,423.0,370.0,134.0,365.0,418.0,419.0,449.0,73.0,6,7,23,6,159,2,1,0,0,0,0,2.1106594892252846e-12,1.0,4.221318978450569e-12,1.0,-8.219936760690998e-12,1.0,457.0,122.0,182.0,82.83398539127806,3680.0,530.0,148.0,423.0,114.02426762615823,10264.0,406.0,73.0,113.5,80.11519484120628,2640.0,678.0,83.0,379.0,146.7335238564099,9415.0,0,0,202.0
767,2020-06-08,5,10,3,58803.83569200001,448.0,510.0,508.0,423.0,370.0,377.0,365.0,418.0,419.0,449.0,6,8,24,0,160,2,0,0,0,0,0,-8.14271711715279e-12,1.0,-1.628543423430558e-11,1.0,-3.8980066579825224e-11,1.0,638.0,162.0,442.0,118.39304700972484,7786.0,530.0,148.0,423.0,114.02426762615823,10264.0,535.0,108.0,408.0,109.25088637095585,7033.0,678.0,83.0,379.0,146.7335238564099,9415.0,0,0,378.0
768,2020-06-09,5,10,3,58803.83569200001,350.0,448.0,510.0,508.0,423.0,161.0,377.0,365.0,418.0,419.0,6,9,24,1,161,2,0,0,0,0,0,-3.8441784951640136e-12,1.0,-7.688356990328027e-12,1.0,-1.1532535485492042e-11,1.0,502.0,146.0,414.0,74.08145708432727,6966.0,530.0,148.0,423.0,114.02426762615823,10264.0,574.0,162.0,406.0,86.58084207567441,7133.0,678.0,83.0,379.0,146.7335238564099,9415.0,0,0,383.0
769,2020-06-10,5,10,3,58803.83569200001,202.0,350.0,448.0,510.0,508.0,147.0,161.0,377.0,365.0,418.0,6,10,24,2,162,2,0,0,0,0,0,4.5436012682476277e-13,1.0,9.087202536495255e-13,1.0,-4.2292665304626267e-11,1.0,571.0,424.0,459.0,37.54056629363839,8024.0,530.0,148.0,423.0,114.02426762615823,10264.0,678.0,307.0,408.0,73.69693856820146,7170.0,678.0,83.0,379.0,146.7335238564099,9415.0,0,0,446.0
770,2020-06-11,5,10,3,58803.83569200001,378.0,202.0,350.0,448.0,510.0,407.0,147.0,161.0,377.0,365.0,6,11,24,3,163,2,0,0,0,0,0,-9.799016479553312e-12,1.0,-1.9598032959106624e-11,1.0,-1.4845134210293085e-11,1.0,556.0,188.0,462.0,77.99179266553239,7591.0,530.0,148.0,423.0,114.02426762615823,10264.0,633.0,116.0,379.0,94.51687387110718,6576.0,678.0,83.0,379.0,146.7335238564099,9415.0,0,0,395.0
771,2020-06-12,5,10,3,58803.83569200001,383.0,378.0,202.0,350.0,448.0,410.0,407.0,147.0,161.0,377.0,6,12,24,4,164,2,0,0,0,0,0,-5.500477857564536e-12,1.0,-1.1000955715129072e-11,1.0,1.2602396884040096e-11,1.0,584.0,151.0,457.0,113.24258188923977,7514.0,530.0,148.0,423.0,114.02426762615823,10264.0,529.0,83.0,378.0,114.0123225295464,6356.0,678.0,83.0,379.0,146.7335238564099,9415.0,0,0,432.0
772,2020-06-13,5,10,3,58803.83569200001,446.0,383.0,378.0,202.0,350.0,408.0,410.0,407.0,147.0,161.0,6,13,24,5,165,2,1,0,0,0,0,-1.201939235575759e-12,1.0,-2.403878471151518e-12,1.0,-1.8157732935094128e-11,1.0,505.0,127.0,295.0,97.25029242713171,5078.0,530.0,148.0,423.0,114.02426762615823,10264.0,325.0,91.0,172.0,55.94794911684094,2942.0,678.0,83.0,379.0,146.7335238564099,9415.0,0,0,306.0
773,2020-06-14,5,10,3,58803.83569200001,395.0,446.0,383.0,378.0,202.0,379.0,408.0,410.0,407.0,147.0,6,14,24,6,166,2,1,0,0,0,0,-1.1455315841953834e-11,1.0,-2.2910631683907668e-11,1.0,9.289798159239052e-12,1.0,457.0,122.0,182.0,82.83398539127806,3680.0,530.0,148.0,423.0,114.02426762615823,10264.0,406.0,73.0,113.5,80.11519484120628,2640.0,678.0,83.0,379.0,146.7335238564099,9415.0,0,0,180.0
774,2020-06-15,5,10,3,58803.83569200001,432.0,395.0,446.0,383.0,378.0,353.0,379.0,408.0,410.0,407.0,6,15,25,0,167,2,0,0,0,0,0,-7.1567772199650576e-12,1.0,-1.4313554439930115e-11,1.0,-2.147033165989517e-11,1.0,638.0,162.0,442.0,118.39304700972484,7786.0,530.0,148.0,423.0,114.02426762615823,10264.0,535.0,108.0,408.0,109.25088637095585,7033.0,678.0,83.0,379.0,146.7335238564099,9415.0,0,0,437.0
775,2020-06-16,5,10,3,58803.83569200001,306.0,432.0,395.0,446.0,383.0,184.0,353.0,379.0,408.0,410.0,6,16,25,1,168,2,0,0,0,0,0,-2.858238597976281e-12,1.0,-5.716477195952562e-12,1.0,5.977199434438009e-12,1.0,502.0,146.0,414.0,74.08145708432727,6966.0,530.0,148.0,423.0,114.02426762615823,10264.0,574.0,162.0,406.0,86.58084207567441,7133.0,678.0,83.0,379.0,146.7335238564099,9415.0,0,0,413.0
776,2020-06-17,5,10,3,58803.83569200001,180.0,306.0,432.0,395.0,446.0,164.0,184.0,353.0,379.0,408.0,6,17,25,2,169,2,0,0,0,0,0,1.4403000240124958e-12,1.0,2.8806000480249917e-12,1.0,-2.4782930384696218e-11,1.0,571.0,424.0,459.0,37.54056629363839,8024.0,530.0,148.0,423.0,114.02426762615823,10264.0,678.0,307.0,408.0,73.69693856820146,7170.0,678.0,83.0,379.0,146.7335238564099,9415.0,0,0,461.0
777,2020-06-18,5,10,3,58803.83569200001,437.0,180.0,306.0,432.0,395.0,371.0,164.0,184.0,353.0,379.0,6,18,25,3,170,2,0,0,0,0,0,-8.813076582365579e-12,1.0,-1.7626153164731158e-11,1.0,2.6646007096369653e-12,1.0,556.0,188.0,462.0,77.99179266553239,7591.0,530.0,148.0,423.0,114.02426762615823,10264.0,633.0,116.0,379.0,94.51687387110718,6576.0,678.0,83.0,379.0,146.7335238564099,9415.0,0,1,514.0
778,2020-06-19,5,10,3,58803.83569200001,413.0,437.0,180.0,306.0,432.0,534.0,371.0,164.0,184.0,353.0,6,19,25,4,171,2,0,0,0,0,0,-4.514537960376803e-12,1.0,-9.029075920753606e-12,1.0,-2.809552910949726e-11,1.0,584.0,151.0,457.0,113.24258188923977,7514.0,530.0,148.0,423.0,114.02426762615823,10264.0,529.0,83.0,378.0,114.0123225295464,6356.0,678.0,83.0,379.0,146.7335238564099,9415.0,0,1,530.0
779,2020-06-20,5,10,3,58803.83569200001,461.0,413.0,437.0,180.0,306.0,678.0,534.0,371.0,164.0,184.0,6,20,25,5,172,2,1,0,0,0,0,-2.159993383880261e-13,1.0,-4.319986767760522e-13,1.0,-6.479980151640783e-13,1.0,505.0,127.0,295.0,97.25029242713171,5078.0,530.0,148.0,423.0,114.02426762615823,10264.0,325.0,91.0,172.0,55.94794911684094,2942.0,678.0,83.0,379.0,146.7335238564099,9415.0,0,1,455.0
780,2020-06-21,5,10,3,58803.83569200001,514.0,461.0,413.0,437.0,180.0,442.0,678.0,534.0,371.0,164.0,6,21,25,6,173,2,1,0,0,0,0,-1.04693759447661e-11,1.0,-2.09387518895322e-11,1.0,-3.1408127834298304e-11,1.0,457.0,122.0,182.0,82.83398539127806,3680.0,530.0,148.0,423.0,114.02426762615823,10264.0,406.0,73.0,113.5,80.11519484120628,2640.0,678.0,83.0,379.0,146.7335238564099,9415.0,0,1,258.0
781,2020-06-22,5,10,3,58803.83569200001,530.0,514.0,461.0,413.0,437.0,448.0,442.0,678.0,534.0,371.0,6,22,26,0,174,2,0,0,0,0,0,-6.1708373227773246e-12,1.0,-1.2341674645554649e-11,1.0,-3.960596739965122e-12,1.0,638.0,162.0,442.0,118.39304700972484,7786.0,530.0,148.0,423.0,114.02426762615823,10264.0,535.0,108.0,408.0,109.25088637095585,7033.0,678.0,83.0,379.0,146.7335238564099,9415.0,0,1,447.0
782,2020-06-23,5,10,3,58803.83569200001,455.0,530.0,514.0,461.0,413.0,290.0,448.0,442.0,678.0,534.0,6,23,26,1,175,2,0,0,0,0,0,-1.872298700788548e-12,1.0,-3.744597401577096e-12,1.0,-3.472072655909935e-11,1.0,502.0,146.0,414.0,74.08145708432727,6966.0,530.0,148.0,423.0,114.02426762615823,10264.0,574.0,162.0,406.0,86.58084207567441,7133.0,678.0,83.0,379.0,146.7335238564099,9415.0,0,0,431.0
783,2020-06-24,5,10,3,58803.83569200001,258.0,455.0,530.0,514.0,461.0,237.0,290.0,448.0,442.0,678.0,6,24,26,2,176,2,0,0,0,0,0,2.4262399212002287e-12,1.0,4.852479842400457e-12,1.0,-7.273195464766166e-12,1.0,571.0,424.0,459.0,37.54056629363839,8024.0,530.0,148.0,423.0,114.02426762615823,10264.0,678.0,307.0,408.0,73.69693856820146,7170.0,678.0,83.0,379.0,146.7335238564099,9415.0,0,0,484.0
784,2020-06-25,5,10,3,58803.83569200001,447.0,258.0,455.0,530.0,514.0,475.0,237.0,290.0,448.0,442.0,6,25,26,3,177,2,0,0,0,0,0,-7.827136685177846e-12,1.0,-1.5654273370355692e-11,1.0,-3.803332528390039e-11,1.0,556.0,188.0,462.0,77.99179266553239,7591.0,530.0,148.0,423.0,114.02426762615823,10264.0,633.0,116.0,379.0,94.51687387110718,6576.0,678.0,83.0,379.0,146.7335238564099,9415.0,1,0,188.0
785,2020-06-26,5,10,3,58803.83569200001,431.0,447.0,258.0,455.0,530.0,519.0,475.0,237.0,290.0,448.0,6,26,26,4,178,2,0,0,0,0,0,-3.52859806318907e-12,1.0,-7.05719612637814e-12,1.0,-1.058579418956721e-11,1.0,584.0,151.0,457.0,113.24258188923977,7514.0,530.0,148.0,423.0,114.02426762615823,10264.0,529.0,83.0,378.0,114.0123225295464,6356.0,678.0,83.0,379.0,146.7335238564099,9415.0,1,0,167.0
786,2020-06-27,5,10,3,58803.83569200001,484.0,431.0,447.0,258.0,455.0,460.0,519.0,475.0,237.0,290.0,6,27,26,5,179,2,1,0,0,0,0,7.699405587997069e-13,1.0,1.5398811175994137e-12,1.0,-4.1345924008701433e-11,1.0,505.0,127.0,295.0,97.25029242713171,5078.0,530.0,148.0,423.0,114.02426762615823,10264.0,325.0,91.0,172.0,55.94794911684094,2942.0,678.0,83.0,379.0,146.7335238564099,9415.0,1,0,148.0
787,2020-06-28,5,10,3,58803.83569200001,188.0,484.0,431.0,447.0,258.0,116.0,460.0,519.0,475.0,237.0,6,28,26,6,180,2,1,0,0,0,0,-9.483436047578368e-12,1.0,-1.8966872095156735e-11,1.0,-1.3898392914368253e-11,1.0,457.0,122.0,182.0,82.83398539127806,3680.0,530.0,148.0,423.0,114.02426762615823,10264.0,406.0,73.0,113.5,80.11519484120628,2640.0,678.0,83.0,379.0,146.7335238564099,9415.0,0,0,457.0
788,2020-06-29,5,10,3,58803.83569200001,167.0,188.0,484.0,431.0,447.0,83.0,116.0,460.0,519.0,475.0,6,29,27,0,181,2,0,0,0,0,0,-5.1848974255895915e-12,1.0,-1.0369794851179183e-11,1.0,1.3549138179964929e-11,1.0,638.0,162.0,442.0,118.39304700972484,7786.0,530.0,148.0,423.0,114.02426762615823,10264.0,535.0,108.0,408.0,109.25088637095585,7033.0,678.0,83.0,379.0,146.7335238564099,9415.0,0,0,377.0
789,2020-06-30,5,10,3,58803.83569200001,148.0,167.0,188.0,484.0,431.0,121.0,83.0,116.0,460.0,519.0,6,30,27,1,182,2,0,0,1,0,1,-8.863588036008149e-13,1.0,-1.7727176072016299e-12,1.0,-1.7210991639169298e-11,1.0,502.0,146.0,414.0,74.08145708432727,6966.0,530.0,148.0,423.0,114.02426762615823,10264.0,574.0,162.0,406.0,86.58084207567441,7133.0,678.0,83.0,379.0,146.7335238564099,9415.0,0,0,395.0
790,2020-07-01,5,10,3,58803.83569200001,457.0,148.0,167.0,188.0,484.0,406.0,121.0,83.0,116.0,460.0,7,1,27,2,183,3,0,1,0,1,0,-1.113973540997889e-11,1.0,-2.227947081995778e-11,1.0,1.0236539455163886e-11,1.0,571.0,424.0,459.0,37.54056629363839,8024.0,456.0,135.0,393.0,91.13331046777907,6088.0,678.0,307.0,408.0,73.69693856820146,7170.0,417.0,91.0,365.0,110.91410061963707,5456.0,0,0,420.0
791,2020-07-02,5,10,3,58803.83569200001,377.0,457.0,148.0,167.0,188.0,398.0,406.0,121.0,83.0,116.0,7,2,27,3,184,3,0,0,0,0,0,-6.841196787990113e-12,1.0,-1.3682393575980226e-11,1.0,-2.052359036397034e-11,1.0,556.0,188.0,462.0,77.99179266553239,7591.0,456.0,135.0,393.0,91.13331046777907,6088.0,633.0,116.0,379.0,94.51687387110718,6576.0,417.0,91.0,365.0,110.91410061963707,5456.0,0,0,380.0
792,2020-07-03,5,10,3,58803.83569200001,395.0,377.0,457.0,148.0,167.0,396.0,398.0,406.0,121.0,83.0,7,3,27,4,185,3,0,0,0,0,0,-2.542658166001337e-12,1.0,-5.085316332002674e-12,1.0,6.923940730362841e-12,1.0,584.0,151.0,457.0,113.24258188923977,7514.0,456.0,135.0,393.0,91.13331046777907,6088.0,529.0,83.0,378.0,114.0123225295464,6356.0,417.0,91.0,365.0,110.91410061963707,5456.0,0,0,456.0
793,2020-07-04,5,10,3,58803.83569200001,420.0,395.0,377.0,457.0,148.0,347.0,396.0,398.0,406.0,121.0,7,4,27,5,186,3,1,0,0,0,0,1.7558804559874399e-12,1.0,3.5117609119748798e-12,1.0,-2.3836189088771384e-11,1.0,505.0,127.0,295.0,97.25029242713171,5078.0,456.0,135.0,393.0,91.13331046777907,6088.0,325.0,91.0,172.0,55.94794911684094,2942.0,417.0,91.0,365.0,110.91410061963707,5456.0,0,0,283.0
794,2020-07-05,5,10,3,58803.83569200001,380.0,420.0,395.0,377.0,457.0,397.0,347.0,396.0,398.0,406.0,7,5,27,6,187,3,1,0,0,0,0,-8.497496150390635e-12,1.0,-1.699499230078127e-11,1.0,3.611342005561798e-12,1.0,457.0,122.0,182.0,82.83398539127806,3680.0,456.0,135.0,393.0,91.13331046777907,6088.0,406.0,73.0,113.5,80.11519484120628,2640.0,417.0,91.0,365.0,110.91410061963707,5456.0,0,0,150.0
795,2020-07-06,5,10,3,58803.83569200001,456.0,380.0,420.0,395.0,377.0,406.0,397.0,347.0,396.0,398.0,7,6,28,0,188,3,0,0,0,0,0,-4.1989575284018585e-12,1.0,-8.397915056803717e-12,1.0,-2.7148787813572427e-11,1.0,638.0,162.0,442.0,118.39304700972484,7786.0,456.0,135.0,393.0,91.13331046777907,6088.0,535.0,108.0,408.0,109.25088637095585,7033.0,417.0,91.0,365.0,110.91410061963707,5456.0,0,0,393.0
796,2020-07-07,5,10,3,58803.83569200001,283.0,456.0,380.0,420.0,395.0,171.0,406.0,397.0,347.0,396.0,7,7,28,1,189,3,0,0,0,0,0,9.958109358691798e-14,1.0,1.9916218717383596e-13,1.0,2.9874328076075394e-13,1.0,502.0,146.0,414.0,74.08145708432727,6966.0,456.0,135.0,393.0,91.13331046777907,6088.0,574.0,162.0,406.0,86.58084207567441,7133.0,417.0,91.0,365.0,110.91410061963707,5456.0,0,0,363.0
797,2020-07-08,5,10,3,58803.83569200001,150.0,283.0,456.0,380.0,420.0,108.0,171.0,406.0,397.0,347.0,7,8,28,2,190,3,0,0,0,0,0,-1.0153795512791158e-11,1.0,-2.0307591025582316e-11,1.0,-3.046138653837347e-11,1.0,571.0,424.0,459.0,37.54056629363839,8024.0,456.0,135.0,393.0,91.13331046777907,6088.0,678.0,307.0,408.0,73.69693856820146,7170.0,417.0,91.0,365.0,110.91410061963707,5456.0,0,0,432.0
