,RDC,RDC_NAME,RDC_LAT,RDC_LGT,CUSTOMER,WEIGHT,CUSTOMER_LGT,CUSTOMER_LAT,CUSTOMER_NAME
269,311,ShiJiaZhuang,38.045474,114.502461,479,36755.34232665483,116.090996,43.944018,XiLinGuoLeMeng
270,311,ShiJiaZhuang,38.045474,114.502461,483,6355.078471997059,105.706422,38.844814,ALaShanMeng
271,311,ShiJiaZhuang,38.045474,114.502461,911,64758.15485856075,109.49081,36.596537,YanAn
272,311,ShiJiaZhuang,38.045474,114.502461,912,97814.33787386745,109.741193,38.290162,YuLin
273,311,ShiJiaZhuang,38.045474,114.502461,919,13429.740286104565,108.979608,34.916582,TongChuan
274,311,ShiJiaZhuang,38.045474,114.502461,931,682251.4668610429,103.823557,36.058039,LanZhou
275,311,ShiJiaZhuang,38.045474,114.502461,933,26491.227196754677,106.684691,35.54279,PingLiang
276,311,ShiJiaZhuang,38.045474,114.502461,934,33254.49828897055,107.638372,35.734218,QingYang
277,311,ShiJiaZhuang,38.045474,114.502461,935,36853.76887222666,102.187888,38.514238,JinChang/WuWei
278,311,ShiJiaZhuang,38.045474,114.502461,936,28711.5784311124,100.455472,38.932897,ZhangYe
279,311,ShiJiaZhuang,38.045474,114.502461,937,44368.439315094074,98.510795,39.744023,JiaYuGuan/JiuQuan
280,311,ShiJiaZhuang,38.045474,114.502461,943,30609.03102559555,104.173606,36.54568,BaiYin
281,311,ShiJiaZhuang,38.045474,114.502461,951,274073.5666805693,106.278179,38.46637,YinChuan
282,311,ShiJiaZhuang,38.045474,114.502461,952,18759.93712126699,106.376173,39.01333,ShiZuiShan
283,311,ShiJiaZhuang,38.045474,114.502461,953,25655.210802110836,106.199409,37.986165,WuZhong
284,311,ShiJiaZhuang,38.045474,114.502461,954,15434.148824193964,106.285241,36.004561,GuYuan
285,311,ShiJiaZhuang,38.045474,114.502461,955,17588.160296061735,105.17362,37.517,ZhongWei
286,24,ShenYang/TieLin/FuShun,41.796767,123.429096,24,1187865.6247605649,123.429096,41.796767,ShenYang/TieLin/FuShun
287,24,ShenYang/TieLin/FuShun,41.796767,123.429096,411,1067328.7180092868,121.618622,38.91459,DaLian
288,24,ShenYang/TieLin/FuShun,41.796767,123.429096,412,130483.97398574492,122.995632,41.110626,AnShan
289,24,ShenYang/TieLin/FuShun,41.796767,123.429096,414,37582.76894054165,123.770519,41.297909,BenXi
290,24,ShenYang/TieLin/FuShun,41.796767,123.429096,415,81241.75347892007,124.383044,40.124296,DanDong
291,24,ShenYang/TieLin/FuShun,41.796767,123.429096,416,77872.12074542325,121.135742,41.119269,JinZhou
292,24,ShenYang/TieLin/FuShun,41.796767,123.429096,417,116927.30114766877,122.235151,40.667432,YingKou
293,24,ShenYang/TieLin/FuShun,41.796767,123.429096,418,33972.90281411773,121.648962,42.011796,FuXin
294,24,ShenYang/TieLin/FuShun,41.796767,123.429096,419,48440.315882666066,123.18152,41.269402,LiaoYang
295,24,ShenYang/TieLin/FuShun,41.796767,123.429096,421,41498.29858239035,120.451176,41.576758,ChaoYang
296,24,ShenYang/TieLin/FuShun,41.796767,123.429096,427,59211.005500557636,122.06957,41.124484,PanJin
297,24,ShenYang/TieLin/FuShun,41.796767,123.429096,429,76106.92491562953,120.856394,40.755572,HuLuDao
298,24,ShenYang/TieLin/FuShun,41.796767,123.429096,431,818348.5922609464,125.3245,43.886841,ChangChun
299,24,ShenYang/TieLin/FuShun,41.796767,123.429096,432,90759.37834643802,126.55302,43.843577,JiLin
300,24,ShenYang/TieLin/FuShun,41.796767,123.429096,433,59244.26963842026,129.5091,42.89119,YanBian
301,24,ShenYang/TieLin/FuShun,41.796767,123.429096,434,43644.48740485258,124.370785,43.170344,SiPing
302,24,ShenYang/TieLin/FuShun,41.796767,123.429096,435,38143.371316351055,125.936501,41.721177,TongHua
303,24,ShenYang/TieLin/FuShun,41.796767,123.429096,436,21601.919522081313,122.841114,45.619026,BaiCheng
304,24,ShenYang/TieLin/FuShun,41.796767,123.429096,437,14428.20483381171,125.145349,42.902692,LiaoYuan
305,24,ShenYang/TieLin/FuShun,41.796767,123.429096,438,28676.903260040348,124.823608,45.118243,SongYuan
306,24,ShenYang/TieLin/FuShun,41.796767,123.429096,439,24184.974715990124,126.427839,41.942505,BaiShan
307,24,ShenYang/TieLin/FuShun,41.796767,123.429096,451,888548.1653436784,126.642464,45.756967,HaErBin
308,24,ShenYang/TieLin/FuShun,41.796767,123.429096,452,62447.46617018487,123.95792,47.342081,QiQiHaEr
309,24,ShenYang/TieLin/FuShun,41.796767,123.429096,453,56529.71495498024,129.618602,44.582962,MuDanJiang
310,24,ShenYang/TieLin/FuShun,41.796767,123.429096,454,41523.24460759272,130.361634,46.809606,JiaMuSi
311,24,ShenYang/TieLin/FuShun,41.796767,123.429096,455,51261.626867643434,126.99293,46.637393,SuiHua
312,24,ShenYang/TieLin/FuShun,41.796767,123.429096,456,20345.63263590483,127.499023,50.249585,HeiHe
313,24,ShenYang/TieLin/FuShun,41.796767,123.429096,457,4686.2861228712,124.711526,52.335262,DaXingAnLing
314,24,ShenYang/TieLin/FuShun,41.796767,123.429096,458,11729.981889721099,128.90743,47.72798,
315,24,ShenYang/TieLin/FuShun,41.796767,123.429096,459,78453.22917505758,125.11272,46.590734,DaQing
316,24,ShenYang/TieLin/FuShun,41.796767,123.429096,464,11175.446759046843,131.015584,45.771266,QiTaiHe
317,24,ShenYang/TieLin/FuShun,41.796767,123.429096,467,21706.606943662406,130.975966,45.300046,JiXi
318,24,ShenYang/TieLin/FuShun,41.796767,123.429096,468,11852.168711703789,130.277487,47.332085,HeGang
319,24,ShenYang/TieLin/FuShun,41.796767,123.429096,469,13588.220806899342,131.157304,46.643442,ShuangYaShan
320,24,ShenYang/TieLin/FuShun,41.796767,123.429096,470,55139.505959456226,119.758168,49.215333,HuLunBeiEr
321,24,ShenYang/TieLin/FuShun,41.796767,123.429096,475,44124.74222839628,122.263119,43.617429,TongLiao
322,24,ShenYang/TieLin/FuShun,41.796767,123.429096,476,79115.77180226719,118.956806,42.275317,ChiFeng
323,24,ShenYang/TieLin/FuShun,41.796767,123.429096,482,19879.31352195413,122.070317,46.076268,XingAnMeng
