,RDC,RDC_NAME,RDC_LAT,RDC_LGT,CUSTOMER,WEIGHT,CUSTOMER_LGT,CUSTOMER_LAT,CUSTOMER_NAME
268,24,ShenYang/TieLin/FuShun,41.796767,123.429096,455,51261.626867643434,126.99293,46.637393,SuiHua
269,24,ShenYang/TieLin/FuShun,41.796767,123.429096,456,20345.63263590483,127.499023,50.249585,HeiHe
270,24,ShenYang/TieLin/FuShun,41.796767,123.429096,457,4686.2861228712,124.711526,52.335262,DaXingAnLing
271,24,ShenYang/TieLin/FuShun,41.796767,123.429096,458,11729.981889721099,128.90743,47.72798,
272,24,ShenYang/TieLin/FuShun,41.796767,123.429096,459,78453.22917505758,125.11272,46.590734,DaQing
273,24,ShenYang/TieLin/FuShun,41.796767,123.429096,464,11175.446759046843,131.015584,45.771266,QiTaiHe
274,24,ShenYang/TieLin/FuShun,41.796767,123.429096,467,21706.606943662406,130.975966,45.300046,JiXi
275,24,ShenYang/TieLin/FuShun,41.796767,123.429096,468,11852.168711703789,130.277487,47.332085,HeGang
276,24,ShenYang/TieLin/FuShun,41.796767,123.429096,469,13588.220806899342,131.157304,46.643442,ShuangYaShan
277,24,ShenYang/TieLin/FuShun,41.796767,123.429096,470,55139.505959456226,119.758168,49.215333,HuLunBeiEr
278,24,ShenYang/TieLin/FuShun,41.796767,123.429096,475,44124.74222839628,122.263119,43.617429,TongLiao
279,24,ShenYang/TieLin/FuShun,41.796767,123.429096,476,79115.77180226719,118.956806,42.275317,ChiFeng
280,24,ShenYang/TieLin/FuShun,41.796767,123.429096,482,19879.31352195413,122.070317,46.076268,XingAnMeng
281,711,EZhou,30.396536,114.890593,27,2743965.248678959,114.298572,30.584355,WuHan
282,711,EZhou,30.396536,114.890593,371,2836042.0624286253,113.665412,34.757975,ZhengZhou
283,711,EZhou,30.396536,114.890593,374,143061.0208732393,113.826063,34.022956,XuChang
284,711,EZhou,30.396536,114.890593,375,105416.59034194864,113.307718,33.735241,PingDingShan
285,711,EZhou,30.396536,114.890593,376,125930.46955108785,114.075031,32.123274,XinYang
286,711,EZhou,30.396536,114.890593,377,217425.86381542473,112.540918,32.999082,NanYang
287,711,EZhou,30.396536,114.890593,394,179934.42089967217,114.649653,33.620357,ZhouKou
288,711,EZhou,30.396536,114.890593,395,254809.50748550548,114.026405,33.575855,LeiHe
289,711,EZhou,30.396536,114.890593,396,128253.03817458828,114.024736,32.980169,ZhuMaDian
290,711,EZhou,30.396536,114.890593,701,41883.40596712847,117.033838,28.238638,YingTan
291,711,EZhou,30.396536,114.890593,710,228310.32341824114,112.144146,32.042426,XiangYang
292,711,EZhou,30.396536,114.890593,711,55570.47385494952,114.890593,30.396536,EZhou
293,711,EZhou,30.396536,114.890593,712,126019.14821319179,113.926655,30.926423,XiaoGan
294,711,EZhou,30.396536,114.890593,713,130100.39747902799,114.879365,30.447711,HuangGang
295,711,EZhou,30.396536,114.890593,714,89369.13718289856,115.077048,30.220074,HuangShi
296,711,EZhou,30.396536,114.890593,715,89704.22067710804,114.328963,29.832798,XianNing
297,711,EZhou,30.396536,114.890593,716,169219.87232119223,112.23813,30.326857,JingZhou
298,711,EZhou,30.396536,114.890593,717,191901.863930615,111.290843,30.702636,YiChang
299,711,EZhou,30.396536,114.890593,718,67582.61763211529,109.48699,30.283114,EnShiZhou
300,711,EZhou,30.396536,114.890593,719,149849.33861047687,110.787916,32.646907,ShiYan
301,711,EZhou,30.396536,114.890593,722,77911.31248999036,113.37377,31.717497,SuiZhou
302,711,EZhou,30.396536,114.890593,724,294090.38001686835,112.204251,31.03542,JingMen
303,711,EZhou,30.396536,114.890593,728,98672.950403939,113.453974,30.364953,XianTao
304,711,EZhou,30.396536,114.890593,730,113952.08080353907,113.132855,29.37029,YueYang
305,711,EZhou,30.396536,114.890593,734,434101.9173596003,112.607693,26.900358,HengYang
306,711,EZhou,30.396536,114.890593,736,120629.38097905878,111.691347,29.040225,ChangDe
307,711,EZhou,30.396536,114.890593,737,84045.7097112555,112.355042,28.570066,YiYang
308,711,EZhou,30.396536,114.890593,738,137079.6112675122,112.008497,27.728136,LouDi
309,711,EZhou,30.396536,114.890593,739,117105.92726721977,111.46923,27.237842,ShaoYang
310,711,EZhou,30.396536,114.890593,743,53503.01844814993,109.739735,28.314296,XiangXiZhou
311,711,EZhou,30.396536,114.890593,744,34516.307648983595,110.479921,29.127401,ZhangJiaJie
312,711,EZhou,30.396536,114.890593,745,98619.47243213585,109.97824,27.550082,HuaiHua
313,711,EZhou,30.396536,114.890593,790,44543.765830246106,114.930835,27.810834,XinYu
314,711,EZhou,30.396536,114.890593,791,1081232.6412503636,115.892151,28.676493,NanChang
315,711,EZhou,30.396536,114.890593,792,163007.62741945416,115.992811,29.712034,JiuJiang
316,711,EZhou,30.396536,114.890593,794,90645.83914265425,116.358351,27.98385,FuZhou
317,711,EZhou,30.396536,114.890593,795,155424.586405041,114.391136,27.8043,YiChun
318,711,EZhou,30.396536,114.890593,796,102686.50603458135,114.986373,27.111699,JiAn
319,711,EZhou,30.396536,114.890593,798,55339.54677095862,117.214664,29.29256,JingDeZhen
320,711,EZhou,30.396536,114.890593,799,48110.543468609176,113.852186,27.622946,PingXiang
321,711,EZhou,30.396536,114.890593,7311,2152962.908932117,112.98626,28.25591,ChangSha
322,711,EZhou,30.396536,114.890593,7312,93332.5995234975,112.90737,27.85632,XiangTan
323,711,EZhou,30.396536,114.890593,7313,186160.88146480094,113.17329,27.85595,ZhuZhou
