date,aoi_id,pai_num,shou_num,zone_id
20200410,aoi_10,43,13,zone_19
20200410,aoi_11,8,15,zone_19
20200410,aoi_117,2,2,zone_19
20200410,aoi_119,42,175,zone_19
20200410,aoi_254,41,20,zone_19
20200410,aoi_258,21,35,zone_19
20200410,aoi_401,2,3,zone_19
20200410,aoi_419,47,13,zone_19
20200410,aoi_49,110,125,zone_19
20200410,aoi_59,25,9,zone_19
20200410,aoi_89,27,13,zone_19
20200410,aoi_96,18,8,zone_19
20200410,aoi_140,13,12,zone_2
20200410,aoi_21,63,111,zone_2
20200410,aoi_235,71,57,zone_2
20200410,aoi_283,151,148,zone_2
20200410,aoi_359,6,4,zone_2
20200410,aoi_19,6,2,zone_20
20200410,aoi_192,26,7,zone_20
20200410,aoi_194,4,3,zone_20
20200410,aoi_217,2,2,zone_20
20200410,aoi_223,10,4,zone_20
20200410,aoi_263,59,17,zone_20
20200410,aoi_333,17,7,zone_20
20200410,aoi_351,10,4,zone_20
20200410,aoi_353,59,27,zone_20
20200410,aoi_390,122,78,zone_20
20200410,aoi_391,18,15,zone_20
20200410,aoi_399,19,5,zone_20
20200410,aoi_56,68,26,zone_20
20200410,aoi_144,53,86,zone_21
20200410,aoi_208,17,19,zone_21
20200410,aoi_269,7,9,zone_21
20200410,aoi_338,93,55,zone_21
20200410,aoi_349,84,101,zone_21
20200410,aoi_397,68,33,zone_21
20200410,aoi_426,9,5,zone_21
20200410,aoi_68,17,6,zone_21
20200410,aoi_309,10,2,zone_22
20200410,aoi_404,525,193,zone_22
20200410,aoi_93,400,218,zone_23
20200410,aoi_128,31,35,zone_24
20200410,aoi_145,41,102,zone_24
20200410,aoi_169,124,197,zone_24
20200410,aoi_421,83,41,zone_24
20200410,aoi_138,10,57,zone_25
20200410,aoi_149,15,259,zone_25
20200410,aoi_168,6,4,zone_25
20200410,aoi_170,26,27,zone_25
20200410,aoi_182,5,3,zone_25
20200410,aoi_188,12,26,zone_25
20200410,aoi_195,240,231,zone_25
20200410,aoi_240,5,8,zone_25
20200410,aoi_255,7,17,zone_25
20200410,aoi_281,2,2,zone_25
20200410,aoi_312,7,3,zone_25
20200410,aoi_332,20,27,zone_25
20200410,aoi_370,18,12,zone_25
20200410,aoi_67,9,3,zone_25
20200410,aoi_90,16,2,zone_25
20200410,aoi_163,2,3,zone_26
20200410,aoi_172,32,58,zone_26
20200410,aoi_177,65,43,zone_26
20200410,aoi_2,28,18,zone_26
20200410,aoi_203,8,20,zone_26
20200410,aoi_209,18,23,zone_26
20200410,aoi_226,80,45,zone_26
20200410,aoi_320,15,15,zone_26
20200410,aoi_326,2,11,zone_26
20200410,aoi_329,54,35,zone_26
20200410,aoi_368,12,5,zone_26
20200410,aoi_388,14,41,zone_26
20200410,aoi_412,32,29,zone_26
20200410,aoi_414,30,25,zone_26
20200410,aoi_422,89,57,zone_26
20200410,aoi_47,12,12,zone_26
20200410,aoi_60,37,8,zone_26
20200410,aoi_65,66,67,zone_26
20200410,aoi_25,8,10,zone_27
20200410,aoi_301,407,390,zone_27
20200410,aoi_74,8,10,zone_27
20200410,aoi_104,75,15,zone_28
20200410,aoi_110,28,13,zone_28
20200410,aoi_139,26,14,zone_28
20200410,aoi_229,50,13,zone_28
20200410,aoi_236,8,3,zone_28
20200410,aoi_27,17,5,zone_28
20200410,aoi_41,63,41,zone_28
20200410,aoi_428,15,4,zone_28
20200410,aoi_44,174,50,zone_28
20200410,aoi_120,13,7,zone_29
20200410,aoi_155,43,40,zone_29
20200410,aoi_171,4,2,zone_29
20200410,aoi_183,60,19,zone_29
20200410,aoi_200,39,5,zone_29
20200410,aoi_230,2,3,zone_29
20200410,aoi_242,2,2,zone_29
20200410,aoi_252,9,6,zone_29
20200410,aoi_278,14,6,zone_29
20200410,aoi_291,4,2,zone_29
20200410,aoi_30,37,63,zone_29
20200410,aoi_303,12,6,zone_29
20200410,aoi_314,8,5,zone_29
20200410,aoi_330,37,9,zone_29
20200410,aoi_376,11,5,zone_29
20200410,aoi_381,65,27,zone_29
20200410,aoi_409,3,2,zone_29
20200410,aoi_410,12,4,zone_29
20200410,aoi_75,94,11,zone_29
20200410,aoi_146,8,6,zone_3
20200410,aoi_293,241,239,zone_3
20200410,aoi_402,42,21,zone_3
20200410,aoi_141,37,26,zone_4
20200410,aoi_151,7,5,zone_4
20200410,aoi_156,10,9,zone_4
20200410,aoi_18,246,246,zone_4
20200410,aoi_218,25,32,zone_4
20200410,aoi_228,32,29,zone_4
20200410,aoi_289,12,18,zone_4
20200410,aoi_305,4,9,zone_4
20200410,aoi_331,6,15,zone_4
20200410,aoi_340,73,108,zone_4
20200410,aoi_365,45,33,zone_4
20200410,aoi_72,18,8,zone_4
20200410,aoi_80,2,3,zone_4
20200410,aoi_132,50,45,zone_5
20200410,aoi_227,6,3,zone_5
20200410,aoi_264,77,69,zone_5
20200410,aoi_266,70,36,zone_5
20200410,aoi_296,232,208,zone_5
20200410,aoi_367,2,2,zone_5
20200410,aoi_385,44,9,zone_5
20200410,aoi_83,37,34,zone_5
20200410,aoi_107,3,8,zone_6
20200410,aoi_123,20,55,zone_6
20200410,aoi_143,3,2,zone_6
20200410,aoi_166,36,16,zone_6
20200410,aoi_178,23,16,zone_6
20200410,aoi_327,20,19,zone_6
20200410,aoi_369,50,16,zone_6
20200410,aoi_377,249,131,zone_6
20200410,aoi_386,6,2,zone_6
20200410,aoi_71,24,26,zone_6
20200410,aoi_127,67,14,zone_7
20200410,aoi_165,66,12,zone_7
20200410,aoi_173,70,15,zone_7
20200410,aoi_325,9,10,zone_7
20200410,aoi_337,139,111,zone_7
20200410,aoi_371,11,5,zone_7
20200410,aoi_374,28,16,zone_7
20200410,aoi_408,19,10,zone_7
20200410,aoi_415,28,8,zone_7
20200410,aoi_112,9,3,zone_8
20200410,aoi_126,2,2,zone_8
20200410,aoi_196,2,3,zone_8
20200410,aoi_207,26,36,zone_8
20200410,aoi_225,4,4,zone_8
20200410,aoi_261,75,30,zone_8
20200410,aoi_270,35,18,zone_8
20200410,aoi_300,46,25,zone_8
20200410,aoi_311,5,7,zone_8
20200410,aoi_324,4,6,zone_8
20200410,aoi_358,88,37,zone_8
20200410,aoi_380,62,13,zone_8
20200410,aoi_387,93,97,zone_8
20200410,aoi_7,8,6,zone_8
20200410,aoi_150,115,38,zone_9
20200410,aoi_224,100,36,zone_9
20200410,aoi_238,104,58,zone_9
20200410,aoi_248,5,2,zone_9
20200410,aoi_267,13,75,zone_9
20200410,aoi_334,131,60,zone_9
20200410,aoi_347,3,2,zone_9
20200410,aoi_362,6,15,zone_9
20200410,aoi_38,7,3,zone_9
20200411,aoi_106,2,2,zone_0
20200411,aoi_131,20,14,zone_0
20200411,aoi_14,4,4,zone_0
20200411,aoi_147,2,2,zone_0
20200411,aoi_153,2,3,zone_0
20200411,aoi_174,44,108,zone_0
20200411,aoi_220,27,7,zone_0
20200411,aoi_232,3,2,zone_0
20200411,aoi_24,5,2,zone_0
20200411,aoi_243,25,6,zone_0
20200411,aoi_294,22,11,zone_0
20200411,aoi_343,13,6,zone_0
20200411,aoi_356,103,30,zone_0
20200411,aoi_357,9,6,zone_0
20200411,aoi_4,15,16,zone_0
20200411,aoi_425,2,2,zone_0
20200411,aoi_50,9,8,zone_0
20200411,aoi_86,84,82,zone_0
20200411,aoi_94,10,7,zone_0
20200411,aoi_135,14,16,zone_1
20200411,aoi_295,155,67,zone_1
20200411,aoi_321,23,36,zone_1
20200411,aoi_69,63,68,zone_1
20200411,aoi_84,13,12,zone_1
20200411,aoi_103,15,116,zone_10
20200411,aoi_118,28,33,zone_10
20200411,aoi_13,15,29,zone_10
20200411,aoi_215,4,10,zone_10
20200411,aoi_284,2,7,zone_10
20200411,aoi_298,34,356,zone_10
20200411,aoi_302,4,9,zone_10
20200411,aoi_306,49,42,zone_10
20200411,aoi_108,18,7,zone_11
20200411,aoi_114,28,19,zone_11
20200411,aoi_256,24,12,zone_11
20200411,aoi_272,134,92,zone_11
20200411,aoi_33,6,16,zone_11
20200411,aoi_36,33,15,zone_11
20200411,aoi_40,100,54,zone_11
20200411,aoi_400,37,20,zone_11
20200411,aoi_85,53,41,zone_11
20200411,aoi_87,7,5,zone_11
20200411,aoi_115,6,3,zone_12
20200411,aoi_124,4,7,zone_12
20200411,aoi_15,9,7,zone_12
20200411,aoi_187,6,5,zone_12
20200411,aoi_205,15,11,zone_12
20200411,aoi_211,10,7,zone_12
20200411,aoi_231,16,4,zone_12
20200411,aoi_247,13,3,zone_12
20200411,aoi_249,25,23,zone_12
20200411,aoi_257,170,59,zone_12
20200411,aoi_26,80,20,zone_12
20200411,aoi_260,22,3,zone_12
20200411,aoi_339,59,25,zone_12
20200411,aoi_383,14,6,zone_12
20200411,aoi_418,24,4,zone_12
20200411,aoi_157,88,53,zone_13
20200411,aoi_167,10,5,zone_13
20200411,aoi_193,39,23,zone_13
20200411,aoi_216,90,42,zone_13
20200411,aoi_282,19,27,zone_13
20200411,aoi_290,61,24,zone_13
20200411,aoi_31,72,21,zone_13
20200411,aoi_97,10,8,zone_13
20200411,aoi_245,117,36,zone_14
20200411,aoi_372,153,86,zone_14
20200411,aoi_43,160,54,zone_14
20200411,aoi_191,54,15,zone_15
20200411,aoi_22,53,28,zone_15
20200411,aoi_316,97,56,zone_15
20200411,aoi_344,40,23,zone_15
20200411,aoi_62,7,23,zone_15
20200411,aoi_95,46,29,zone_15
20200411,aoi_12,49,35,zone_16
20200411,aoi_134,6,3,zone_16
20200411,aoi_162,8,7,zone_16
20200411,aoi_186,5,4,zone_16
20200411,aoi_221,13,27,zone_16
20200411,aoi_342,275,119,zone_16
20200411,aoi_37,2,5,zone_16
20200411,aoi_55,28,60,zone_16
20200411,aoi_81,24,17,zone_16
20200411,aoi_1,10,9,zone_17
20200411,aoi_133,5,3,zone_17
20200411,aoi_161,21,12,zone_17
20200411,aoi_179,7,4,zone_17
20200411,aoi_199,11,9,zone_17
20200411,aoi_210,13,2,zone_17
20200411,aoi_213,7,3,zone_17
20200411,aoi_214,3,2,zone_17
20200411,aoi_265,5,2,zone_17
20200411,aoi_277,14,6,zone_17
20200411,aoi_279,4,3,zone_17
20200411,aoi_286,7,4,zone_17
20200411,aoi_304,14,5,zone_17
20200411,aoi_313,4,2,zone_17
20200411,aoi_315,12,11,zone_17
20200411,aoi_346,9,7,zone_17
20200411,aoi_366,27,10,zone_17
20200411,aoi_378,2,2,zone_17
20200411,aoi_39,14,14,zone_17
20200411,aoi_405,3,2,zone_17
20200411,aoi_48,5,6,zone_17
20200411,aoi_76,2,2,zone_17
20200411,aoi_9,5,3,zone_17
20200411,aoi_98,6,7,zone_17
20200411,aoi_101,5,3,zone_18
20200411,aoi_122,6,13,zone_18
20200411,aoi_234,3,8,zone_18
20200411,aoi_241,21,5,zone_18
20200411,aoi_308,5,3,zone_18
20200411,aoi_322,16,7,zone_18
20200411,aoi_384,23,9,zone_18
20200411,aoi_393,47,11,zone_18
20200411,aoi_42,8,29,zone_18
20200411,aoi_424,19,8,zone_18
20200411,aoi_46,20,14,zone_18
20200411,aoi_5,4,3,zone_18
20200411,aoi_51,4,2,zone_18
20200411,aoi_53,38,48,zone_18
20200411,aoi_57,4,9,zone_18
20200411,aoi_63,11,9,zone_18
20200411,aoi_66,63,46,zone_18
20200411,aoi_92,15,3,zone_18
20200411,aoi_10,31,13,zone_19
20200411,aoi_11,6,6,zone_19
20200411,aoi_119,38,167,zone_19
20200411,aoi_254,30,17,zone_19
20200411,aoi_258,17,11,zone_19
20200411,aoi_360,2,4,zone_19
20200411,aoi_401,5,2,zone_19
20200411,aoi_419,45,5,zone_19
20200411,aoi_49,97,109,zone_19
20200411,aoi_59,17,10,zone_19
20200411,aoi_89,29,13,zone_19
20200411,aoi_96,13,10,zone_19
20200411,aoi_140,8,10,zone_2
20200411,aoi_21,77,76,zone_2
20200411,aoi_235,61,56,zone_2
20200411,aoi_283,139,83,zone_2
20200411,aoi_359,7,3,zone_2
20200411,aoi_223,18,2,zone_20
20200411,aoi_263,50,19,zone_20
20200411,aoi_318,2,3,zone_20
20200411,aoi_333,27,5,zone_20
20200411,aoi_351,13,7,zone_20
20200411,aoi_353,48,13,zone_20
20200411,aoi_390,21,14,zone_20
20200411,aoi_391,19,7,zone_20
20200411,aoi_399,31,4,zone_20
20200411,aoi_56,66,9,zone_20
20200411,aoi_144,51,69,zone_21
20200411,aoi_208,9,4,zone_21
20200411,aoi_269,4,3,zone_21
20200411,aoi_338,97,64,zone_21
20200411,aoi_349,73,77,zone_21
20200411,aoi_397,56,21,zone_21
20200411,aoi_426,7,6,zone_21
20200411,aoi_68,19,3,zone_21
20200411,aoi_309,8,3,zone_22
20200411,aoi_404,534,151,zone_22
20200411,aoi_93,331,186,zone_23
20200411,aoi_128,51,8,zone_24
20200411,aoi_145,33,82,zone_24
20200411,aoi_169,95,110,zone_24
20200411,aoi_421,46,32,zone_24
20200411,aoi_138,10,23,zone_25
20200411,aoi_149,16,15,zone_25
20200411,aoi_168,4,2,zone_25
20200411,aoi_170,27,21,zone_25
20200411,aoi_188,12,3,zone_25
20200411,aoi_195,99,70,zone_25
20200411,aoi_255,17,16,zone_25
20200411,aoi_312,3,2,zone_25
20200411,aoi_332,10,13,zone_25
20200411,aoi_370,7,5,zone_25
20200411,aoi_90,12,6,zone_25
20200411,aoi_163,3,3,zone_26
20200411,aoi_172,25,35,zone_26
20200411,aoi_177,65,36,zone_26
20200411,aoi_2,23,19,zone_26
20200411,aoi_203,16,8,zone_26
20200411,aoi_209,20,26,zone_26
20200411,aoi_226,62,31,zone_26
20200411,aoi_320,12,8,zone_26
20200411,aoi_326,5,6,zone_26
20200411,aoi_329,60,26,zone_26
20200411,aoi_368,7,5,zone_26
20200411,aoi_388,16,6,zone_26
20200411,aoi_412,17,18,zone_26
20200411,aoi_414,27,12,zone_26
20200411,aoi_422,78,74,zone_26
20200411,aoi_47,19,6,zone_26
20200411,aoi_60,18,8,zone_26
20200411,aoi_65,54,51,zone_26
20200411,aoi_25,8,18,zone_27
20200411,aoi_301,425,388,zone_27
20200411,aoi_74,13,6,zone_27
20200411,aoi_104,87,20,zone_28
20200411,aoi_110,26,45,zone_28
20200411,aoi_139,15,10,zone_28
20200411,aoi_229,56,22,zone_28
20200411,aoi_236,14,4,zone_28
20200411,aoi_27,21,6,zone_28
20200411,aoi_41,40,44,zone_28
20200411,aoi_428,10,3,zone_28
20200411,aoi_44,140,36,zone_28
20200411,aoi_120,11,15,zone_29
20200411,aoi_155,34,41,zone_29
20200411,aoi_171,3,2,zone_29
20200411,aoi_183,12,5,zone_29
20200411,aoi_200,41,4,zone_29
20200411,aoi_230,2,3,zone_29
20200411,aoi_252,12,3,zone_29
20200411,aoi_278,8,9,zone_29
20200411,aoi_291,5,2,zone_29
20200411,aoi_30,30,27,zone_29
20200411,aoi_303,5,9,zone_29
20200411,aoi_310,6,4,zone_29
20200411,aoi_314,4,2,zone_29
20200411,aoi_330,29,13,zone_29
20200411,aoi_376,12,7,zone_29
20200411,aoi_381,76,27,zone_29
20200411,aoi_410,15,4,zone_29
20200411,aoi_75,49,2,zone_29
20200411,aoi_146,17,10,zone_3
20200411,aoi_293,159,127,zone_3
20200411,aoi_402,46,25,zone_3
20200411,aoi_141,29,8,zone_4
20200411,aoi_151,10,6,zone_4
20200411,aoi_156,9,2,zone_4
20200411,aoi_18,107,47,zone_4
20200411,aoi_218,22,15,zone_4
20200411,aoi_228,16,5,zone_4
20200411,aoi_289,17,7,zone_4
20200411,aoi_305,6,2,zone_4
20200411,aoi_331,11,5,zone_4
20200411,aoi_340,26,20,zone_4
20200411,aoi_365,48,29,zone_4
20200411,aoi_406,7,2,zone_4
20200411,aoi_72,26,3,zone_4
20200411,aoi_132,48,34,zone_5
20200411,aoi_227,9,2,zone_5
20200411,aoi_264,53,18,zone_5
20200411,aoi_266,53,16,zone_5
20200411,aoi_296,104,74,zone_5
20200411,aoi_385,42,7,zone_5
20200411,aoi_83,14,4,zone_5
20200411,aoi_107,3,6,zone_6
20200411,aoi_123,32,36,zone_6
20200411,aoi_166,54,11,zone_6
20200411,aoi_178,18,11,zone_6
20200411,aoi_327,18,7,zone_6
20200411,aoi_369,66,15,zone_6
20200411,aoi_377,265,122,zone_6
20200411,aoi_71,18,13,zone_6
20200411,aoi_127,83,32,zone_7
20200411,aoi_159,6,3,zone_7
20200411,aoi_165,15,2,zone_7
20200411,aoi_173,38,7,zone_7
20200411,aoi_325,10,4,zone_7
20200411,aoi_337,104,23,zone_7
20200411,aoi_371,12,7,zone_7
20200411,aoi_374,36,6,zone_7
20200411,aoi_408,14,2,zone_7
20200411,aoi_411,5,4,zone_7
20200411,aoi_415,24,5,zone_7
20200411,aoi_423,3,3,zone_7
20200411,aoi_0,12,2,zone_8
20200411,aoi_112,9,2,zone_8
20200411,aoi_126,3,2,zone_8
20200411,aoi_207,21,8,zone_8
20200411,aoi_261,67,24,zone_8
20200411,aoi_270,17,8,zone_8
20200411,aoi_300,62,18,zone_8
20200411,aoi_311,9,6,zone_8
20200411,aoi_324,2,2,zone_8
20200411,aoi_358,65,20,zone_8
20200411,aoi_380,73,19,zone_8
20200411,aoi_387,40,25,zone_8
20200411,aoi_7,6,4,zone_8
20200411,aoi_150,81,4,zone_9
20200411,aoi_224,110,28,zone_9
20200411,aoi_238,81,20,zone_9
20200411,aoi_267,11,2,zone_9
20200411,aoi_334,87,38,zone_9
20200411,aoi_362,10,4,zone_9
20200411,aoi_38,6,6,zone_9
20200411,aoi_70,6,2,zone_9
20200412,aoi_106,3,5,zone_0
20200412,aoi_131,7,3,zone_0
20200412,aoi_14,7,2,zone_0
20200412,aoi_174,44,79,zone_0
20200412,aoi_197,2,3,zone_0
20200412,aoi_220,32,12,zone_0
20200412,aoi_24,4,6,zone_0
20200412,aoi_243,21,7,zone_0
20200412,aoi_294,17,15,zone_0
20200412,aoi_343,15,4,zone_0
20200412,aoi_356,97,46,zone_0
20200412,aoi_357,12,14,zone_0
20200412,aoi_4,6,8,zone_0
20200412,aoi_50,10,4,zone_0
20200412,aoi_82,5,6,zone_0
20200412,aoi_86,96,84,zone_0
20200412,aoi_94,11,5,zone_0
20200412,aoi_135,12,13,zone_1
20200412,aoi_295,130,57,zone_1
20200412,aoi_321,27,22,zone_1
20200412,aoi_69,28,57,zone_1
20200412,aoi_84,6,12,zone_1
20200412,aoi_103,23,118,zone_10
20200412,aoi_118,22,10,zone_10
20200412,aoi_13,16,27,zone_10
20200412,aoi_215,5,8,zone_10
20200412,aoi_284,19,10,zone_10
20200412,aoi_298,36,204,zone_10
20200412,aoi_302,7,3,zone_10
20200412,aoi_306,52,39,zone_10
20200412,aoi_108,24,12,zone_11
20200412,aoi_114,14,14,zone_11
20200412,aoi_256,14,20,zone_11
20200412,aoi_272,64,38,zone_11
20200412,aoi_33,5,25,zone_11
20200412,aoi_36,32,14,zone_11
20200412,aoi_40,41,6,zone_11
20200412,aoi_400,36,6,zone_11
20200412,aoi_85,23,30,zone_11
20200412,aoi_87,2,2,zone_11
20200412,aoi_109,3,4,zone_12
20200412,aoi_115,4,2,zone_12
20200412,aoi_124,9,5,zone_12
20200412,aoi_187,2,3,zone_12
20200412,aoi_205,13,6,zone_12
20200412,aoi_211,3,6,zone_12
20200412,aoi_231,9,6,zone_12
20200412,aoi_239,4,2,zone_12
20200412,aoi_247,2,2,zone_12
20200412,aoi_249,21,23,zone_12
20200412,aoi_257,147,46,zone_12
20200412,aoi_26,79,18,zone_12
20200412,aoi_260,21,5,zone_12
20200412,aoi_339,64,17,zone_12
20200412,aoi_383,15,3,zone_12
20200412,aoi_418,21,7,zone_12
20200412,aoi_157,47,34,zone_13
20200412,aoi_167,8,5,zone_13
20200412,aoi_193,33,15,zone_13
20200412,aoi_216,87,31,zone_13
20200412,aoi_282,12,13,zone_13
20200412,aoi_290,55,39,zone_13
20200412,aoi_31,58,30,zone_13
20200412,aoi_52,9,4,zone_13
20200412,aoi_245,116,35,zone_14
20200412,aoi_372,144,66,zone_14
20200412,aoi_43,139,32,zone_14
20200412,aoi_191,31,7,zone_15
20200412,aoi_22,4,5,zone_15
20200412,aoi_222,2,2,zone_15
20200412,aoi_316,116,35,zone_15
20200412,aoi_344,11,11,zone_15
20200412,aoi_62,5,29,zone_15
20200412,aoi_95,52,18,zone_15
20200412,aoi_12,49,44,zone_16
20200412,aoi_134,12,5,zone_16
20200412,aoi_162,10,3,zone_16
20200412,aoi_186,7,3,zone_16
20200412,aoi_221,20,10,zone_16
20200412,aoi_342,213,112,zone_16
20200412,aoi_37,8,8,zone_16
20200412,aoi_55,33,58,zone_16
20200412,aoi_81,33,22,zone_16
20200412,aoi_1,3,2,zone_17
20200412,aoi_161,18,10,zone_17
20200412,aoi_180,6,3,zone_17
20200412,aoi_199,17,4,zone_17
20200412,aoi_210,2,2,zone_17
20200412,aoi_237,7,4,zone_17
20200412,aoi_246,2,2,zone_17
20200412,aoi_279,2,4,zone_17
20200412,aoi_299,2,2,zone_17
20200412,aoi_304,2,3,zone_17
20200412,aoi_313,5,3,zone_17
20200412,aoi_315,3,9,zone_17
20200412,aoi_35,2,2,zone_17
20200412,aoi_366,2,2,zone_17
20200412,aoi_39,2,2,zone_17
20200412,aoi_403,4,2,zone_17
20200412,aoi_48,3,3,zone_17
20200412,aoi_101,3,3,zone_18
20200412,aoi_122,4,6,zone_18
20200412,aoi_234,3,5,zone_18
20200412,aoi_241,21,9,zone_18
20200412,aoi_276,6,2,zone_18
20200412,aoi_322,8,4,zone_18
20200412,aoi_384,16,14,zone_18
20200412,aoi_393,29,18,zone_18
20200412,aoi_42,17,14,zone_18
20200412,aoi_424,18,12,zone_18
20200412,aoi_46,16,7,zone_18
20200412,aoi_5,3,4,zone_18
20200412,aoi_53,31,20,zone_18
20200412,aoi_57,8,8,zone_18
20200412,aoi_63,11,2,zone_18
20200412,aoi_66,77,23,zone_18
20200412,aoi_92,11,4,zone_18
20200412,aoi_10,29,18,zone_19
20200412,aoi_11,3,8,zone_19
20200412,aoi_119,39,95,zone_19
20200412,aoi_254,37,19,zone_19
20200412,aoi_258,22,12,zone_19
20200412,aoi_401,5,2,zone_19
20200412,aoi_419,31,9,zone_19
20200412,aoi_49,71,119,zone_19
20200412,aoi_59,20,7,zone_19
20200412,aoi_89,8,17,zone_19
20200412,aoi_96,6,6,zone_19
20200412,aoi_140,12,5,zone_2
20200412,aoi_21,58,58,zone_2
20200412,aoi_235,48,43,zone_2
20200412,aoi_283,116,92,zone_2
20200412,aoi_359,8,3,zone_2
20200412,aoi_19,6,2,zone_20
20200412,aoi_192,7,2,zone_20
20200412,aoi_223,28,2,zone_20
20200412,aoi_263,52,16,zone_20
20200412,aoi_318,2,3,zone_20
20200412,aoi_333,32,5,zone_20
20200412,aoi_351,11,4,zone_20
20200412,aoi_353,39,13,zone_20
20200412,aoi_390,31,12,zone_20
20200412,aoi_391,16,10,zone_20
20200412,aoi_399,27,9,zone_20
20200412,aoi_56,50,19,zone_20
20200412,aoi_144,41,94,zone_21
20200412,aoi_208,7,8,zone_21
20200412,aoi_269,9,9,zone_21
20200412,aoi_338,85,56,zone_21
20200412,aoi_349,74,56,zone_21
20200412,aoi_397,70,23,zone_21
20200412,aoi_426,9,3,zone_21
20200412,aoi_68,15,8,zone_21
20200412,aoi_309,11,4,zone_22
20200412,aoi_404,494,154,zone_22
20200412,aoi_93,221,91,zone_23
20200412,aoi_128,32,8,zone_24
20200412,aoi_145,14,25,zone_24
20200412,aoi_169,21,35,zone_24
20200412,aoi_421,5,21,zone_24
20200412,aoi_100,2,3,zone_25
20200412,aoi_138,4,6,zone_25
20200412,aoi_149,11,11,zone_25
20200412,aoi_168,9,5,zone_25
20200412,aoi_170,23,19,zone_25
20200412,aoi_182,3,2,zone_25
20200412,aoi_188,6,4,zone_25
20200412,aoi_195,41,21,zone_25
20200412,aoi_240,5,2,zone_25
20200412,aoi_255,8,11,zone_25
20200412,aoi_281,3,2,zone_25
20200412,aoi_332,11,5,zone_25
20200412,aoi_370,9,10,zone_25
20200412,aoi_90,12,3,zone_25
20200412,aoi_163,6,3,zone_26
20200412,aoi_172,28,25,zone_26
20200412,aoi_177,46,26,zone_26
20200412,aoi_2,16,13,zone_26
20200412,aoi_209,10,10,zone_26
20200412,aoi_226,49,23,zone_26
20200412,aoi_320,12,8,zone_26
20200412,aoi_326,6,5,zone_26
20200412,aoi_329,36,20,zone_26
20200412,aoi_368,2,4,zone_26
20200412,aoi_388,9,9,zone_26
20200412,aoi_412,17,7,zone_26
20200412,aoi_414,20,7,zone_26
20200412,aoi_422,37,39,zone_26
20200412,aoi_47,19,11,zone_26
20200412,aoi_60,5,10,zone_26
20200412,aoi_65,20,20,zone_26
20200412,aoi_25,6,9,zone_27
20200412,aoi_301,375,323,zone_27
20200412,aoi_74,7,6,zone_27
20200412,aoi_104,77,21,zone_28
20200412,aoi_110,27,16,zone_28
20200412,aoi_139,13,11,zone_28
20200412,aoi_229,42,14,zone_28
20200412,aoi_236,11,4,zone_28
20200412,aoi_27,25,4,zone_28
20200412,aoi_41,26,20,zone_28
20200412,aoi_428,7,4,zone_28
20200412,aoi_44,141,54,zone_28
20200412,aoi_120,8,13,zone_29
20200412,aoi_155,10,17,zone_29
20200412,aoi_171,3,3,zone_29
20200412,aoi_183,4,3,zone_29
20200412,aoi_200,33,6,zone_29
20200412,aoi_230,3,3,zone_29
20200412,aoi_242,3,2,zone_29
20200412,aoi_252,8,2,zone_29
20200412,aoi_278,11,16,zone_29
20200412,aoi_291,4,6,zone_29
20200412,aoi_30,12,24,zone_29
20200412,aoi_303,7,5,zone_29
20200412,aoi_314,4,3,zone_29
20200412,aoi_330,23,5,zone_29
20200412,aoi_381,49,16,zone_29
20200412,aoi_409,4,2,zone_29
20200412,aoi_410,17,5,zone_29
20200412,aoi_75,47,4,zone_29
20200412,aoi_146,20,11,zone_3
20200412,aoi_293,106,82,zone_3
20200412,aoi_402,43,20,zone_3
20200412,aoi_141,17,3,zone_4
20200412,aoi_151,6,2,zone_4
20200412,aoi_156,6,3,zone_4
20200412,aoi_18,49,32,zone_4
20200412,aoi_218,18,23,zone_4
20200412,aoi_228,5,4,zone_4
20200412,aoi_289,8,4,zone_4
20200412,aoi_331,5,7,zone_4
20200412,aoi_340,9,13,zone_4
20200412,aoi_365,34,17,zone_4
20200412,aoi_72,15,3,zone_4
20200412,aoi_80,2,4,zone_4
20200412,aoi_132,48,53,zone_5
20200412,aoi_227,3,4,zone_5
20200412,aoi_264,15,10,zone_5
20200412,aoi_266,43,16,zone_5
20200412,aoi_296,14,23,zone_5
20200412,aoi_367,5,2,zone_5
20200412,aoi_385,39,8,zone_5
20200412,aoi_123,7,24,zone_6
20200412,aoi_166,38,15,zone_6
20200412,aoi_178,11,2,zone_6
20200412,aoi_327,9,3,zone_6
20200412,aoi_369,43,8,zone_6
20200412,aoi_377,221,80,zone_6
20200412,aoi_386,5,2,zone_6
20200412,aoi_71,13,7,zone_6
20200412,aoi_127,67,21,zone_7
20200412,aoi_165,14,3,zone_7
20200412,aoi_173,24,3,zone_7
20200412,aoi_29,3,2,zone_7
20200412,aoi_325,8,7,zone_7
20200412,aoi_337,53,15,zone_7
20200412,aoi_371,10,4,zone_7
20200412,aoi_374,8,9,zone_7
20200412,aoi_408,24,4,zone_7
20200412,aoi_411,4,4,zone_7
20200412,aoi_415,16,4,zone_7
20200412,aoi_0,8,3,zone_8
20200412,aoi_196,5,2,zone_8
20200412,aoi_207,8,7,zone_8
20200412,aoi_261,62,20,zone_8
20200412,aoi_270,9,3,zone_8
20200412,aoi_300,47,20,zone_8
20200412,aoi_311,9,3,zone_8
20200412,aoi_324,2,3,zone_8
